Date_reported,Country_code,Country,WHO_region,New_cases,Cumulative_cases,New_deaths,Cumulative_deaths
2020-01-03,BT,Bhutan,SEARO,0,0,0,0
2020-01-04,BT,Bhutan,SEARO,0,0,0,0
2020-01-05,BT,Bhutan,SEARO,0,0,0,0
2020-01-06,BT,Bhutan,SEARO,0,0,0,0
2020-01-07,BT,Bhutan,SEARO,0,0,0,0
2020-01-08,BT,Bhutan,SEARO,0,0,0,0
2020-01-09,BT,Bhutan,SEARO,0,0,0,0
2020-01-10,BT,Bhutan,SEARO,0,0,0,0
2020-01-11,BT,Bhutan,SEARO,0,0,0,0
2020-01-12,BT,Bhutan,SEARO,0,0,0,0
2020-01-13,BT,Bhutan,SEARO,0,0,0,0
2020-01-14,BT,Bhutan,SEARO,0,0,0,0
2020-01-15,BT,Bhutan,SEARO,0,0,0,0
2020-01-16,BT,Bhutan,SEARO,0,0,0,0
2020-01-17,BT,Bhutan,SEARO,0,0,0,0
2020-01-18,BT,Bhutan,SEARO,0,0,0,0
2020-01-19,BT,Bhutan,SEARO,0,0,0,0
2020-01-20,BT,Bhutan,SEARO,0,0,0,0
2020-01-21,BT,Bhutan,SEARO,0,0,0,0
2020-01-22,BT,Bhutan,SEARO,0,0,0,0
2020-01-23,BT,Bhutan,SEARO,0,0,0,0
2020-01-24,BT,Bhutan,SEARO,0,0,0,0
2020-01-25,BT,Bhutan,SEARO,0,0,0,0
2020-01-26,BT,Bhutan,SEARO,0,0,0,0
2020-01-27,BT,Bhutan,SEARO,0,0,0,0
2020-01-28,BT,Bhutan,SEARO,0,0,0,0
2020-01-29,BT,Bhutan,SEARO,0,0,0,0
2020-01-30,BT,Bhutan,SEARO,0,0,0,0
2020-01-31,BT,Bhutan,SEARO,0,0,0,0
2020-02-01,BT,Bhutan,SEARO,0,0,0,0
2020-02-02,BT,Bhutan,SEARO,0,0,0,0
2020-02-03,BT,Bhutan,SEARO,0,0,0,0
2020-02-04,BT,Bhutan,SEARO,0,0,0,0
2020-02-05,BT,Bhutan,SEARO,0,0,0,0
2020-02-06,BT,Bhutan,SEARO,0,0,0,0
2020-02-07,BT,Bhutan,SEARO,0,0,0,0
2020-02-08,BT,Bhutan,SEARO,0,0,0,0
2020-02-09,BT,Bhutan,SEARO,0,0,0,0
2020-02-10,BT,Bhutan,SEARO,0,0,0,0
2020-02-11,BT,Bhutan,SEARO,0,0,0,0
2020-02-12,BT,Bhutan,SEARO,0,0,0,0
2020-02-13,BT,Bhutan,SEARO,0,0,0,0
2020-02-14,BT,Bhutan,SEARO,0,0,0,0
2020-02-15,BT,Bhutan,SEARO,0,0,0,0
2020-02-16,BT,Bhutan,SEARO,0,0,0,0
2020-02-17,BT,Bhutan,SEARO,0,0,0,0
2020-02-18,BT,Bhutan,SEARO,0,0,0,0
2020-02-19,BT,Bhutan,SEARO,0,0,0,0
2020-02-20,BT,Bhutan,SEARO,0,0,0,0
2020-02-21,BT,Bhutan,SEARO,0,0,0,0
2020-02-22,BT,Bhutan,SEARO,0,0,0,0
2020-02-23,BT,Bhutan,SEARO,0,0,0,0
2020-02-24,BT,Bhutan,SEARO,0,0,0,0
2020-02-25,BT,Bhutan,SEARO,0,0,0,0
2020-02-26,BT,Bhutan,SEARO,0,0,0,0
2020-02-27,BT,Bhutan,SEARO,0,0,0,0
2020-02-28,BT,Bhutan,SEARO,0,0,0,0
2020-02-29,BT,Bhutan,SEARO,0,0,0,0
2020-03-01,BT,Bhutan,SEARO,0,0,0,0
2020-03-02,BT,Bhutan,SEARO,0,0,0,0
2020-03-03,BT,Bhutan,SEARO,0,0,0,0
2020-03-04,BT,Bhutan,SEARO,0,0,0,0
2020-03-05,BT,Bhutan,SEARO,0,0,0,0
2020-03-06,BT,Bhutan,SEARO,1,1,0,0
2020-03-07,BT,Bhutan,SEARO,0,1,0,0
2020-03-08,BT,Bhutan,SEARO,0,1,0,0
2020-03-09,BT,Bhutan,SEARO,0,1,0,0
2020-03-10,BT,Bhutan,SEARO,0,1,0,0
2020-03-11,BT,Bhutan,SEARO,0,1,0,0
2020-03-12,BT,Bhutan,SEARO,0,1,0,0
2020-03-13,BT,Bhutan,SEARO,0,1,0,0
2020-03-14,BT,Bhutan,SEARO,0,1,0,0
2020-03-15,BT,Bhutan,SEARO,0,1,0,0
2020-03-16,BT,Bhutan,SEARO,0,1,0,0
2020-03-17,BT,Bhutan,SEARO,0,1,0,0
2020-03-18,BT,Bhutan,SEARO,0,1,0,0
2020-03-19,BT,Bhutan,SEARO,1,2,0,0
2020-03-20,BT,Bhutan,SEARO,-1,1,0,0
2020-03-21,BT,Bhutan,SEARO,1,2,0,0
2020-03-22,BT,Bhutan,SEARO,0,2,0,0
2020-03-23,BT,Bhutan,SEARO,0,2,0,0
2020-03-24,BT,Bhutan,SEARO,0,2,0,0
2020-03-25,BT,Bhutan,SEARO,0,2,0,0
2020-03-26,BT,Bhutan,SEARO,1,3,0,0
2020-03-27,BT,Bhutan,SEARO,0,3,0,0
2020-03-28,BT,Bhutan,SEARO,0,3,0,0
2020-03-29,BT,Bhutan,SEARO,0,3,0,0
2020-03-30,BT,Bhutan,SEARO,1,4,0,0
2020-03-31,BT,Bhutan,SEARO,0,4,0,0
2020-04-01,BT,Bhutan,SEARO,0,4,0,0
2020-04-02,BT,Bhutan,SEARO,1,5,0,0
2020-04-03,BT,Bhutan,SEARO,0,5,0,0
2020-04-04,BT,Bhutan,SEARO,0,5,0,0
2020-04-05,BT,Bhutan,SEARO,0,5,0,0
2020-04-06,BT,Bhutan,SEARO,0,5,0,0
2020-04-07,BT,Bhutan,SEARO,0,5,0,0
2020-04-08,BT,Bhutan,SEARO,0,5,0,0
2020-04-09,BT,Bhutan,SEARO,0,5,0,0
2020-04-10,BT,Bhutan,SEARO,0,5,0,0
2020-04-11,BT,Bhutan,SEARO,0,5,0,0
2020-04-12,BT,Bhutan,SEARO,0,5,0,0
2020-04-13,BT,Bhutan,SEARO,0,5,0,0
2020-04-14,BT,Bhutan,SEARO,0,5,0,0
2020-04-15,BT,Bhutan,SEARO,0,5,0,0
2020-04-16,BT,Bhutan,SEARO,0,5,0,0
2020-04-17,BT,Bhutan,SEARO,0,5,0,0
2020-04-18,BT,Bhutan,SEARO,0,5,0,0
2020-04-19,BT,Bhutan,SEARO,0,5,0,0
2020-04-20,BT,Bhutan,SEARO,0,5,0,0
2020-04-21,BT,Bhutan,SEARO,1,6,0,0
2020-04-22,BT,Bhutan,SEARO,0,6,0,0
2020-04-23,BT,Bhutan,SEARO,1,7,0,0
2020-04-24,BT,Bhutan,SEARO,0,7,0,0
2020-04-25,BT,Bhutan,SEARO,0,7,0,0
2020-04-26,BT,Bhutan,SEARO,0,7,0,0
2020-04-27,BT,Bhutan,SEARO,0,7,0,0
2020-04-28,BT,Bhutan,SEARO,0,7,0,0
2020-04-29,BT,Bhutan,SEARO,0,7,0,0
2020-04-30,BT,Bhutan,SEARO,0,7,0,0
2020-05-01,BT,Bhutan,SEARO,0,7,0,0
2020-05-02,BT,Bhutan,SEARO,0,7,0,0
2020-05-03,BT,Bhutan,SEARO,0,7,0,0
2020-05-04,BT,Bhutan,SEARO,0,7,0,0
2020-05-05,BT,Bhutan,SEARO,0,7,0,0
2020-05-06,BT,Bhutan,SEARO,0,7,0,0
2020-05-07,BT,Bhutan,SEARO,0,7,0,0
2020-05-08,BT,Bhutan,SEARO,0,7,0,0
2020-05-09,BT,Bhutan,SEARO,0,7,0,0
2020-05-10,BT,Bhutan,SEARO,0,7,0,0
2020-05-11,BT,Bhutan,SEARO,2,9,0,0
2020-05-12,BT,Bhutan,SEARO,2,11,0,0
2020-05-13,BT,Bhutan,SEARO,4,15,0,0
2020-05-14,BT,Bhutan,SEARO,5,20,0,0
2020-05-15,BT,Bhutan,SEARO,1,21,0,0
2020-05-16,BT,Bhutan,SEARO,0,21,0,0
2020-05-17,BT,Bhutan,SEARO,0,21,0,0
2020-05-18,BT,Bhutan,SEARO,0,21,0,0
2020-05-19,BT,Bhutan,SEARO,0,21,0,0
2020-05-20,BT,Bhutan,SEARO,0,21,0,0
2020-05-21,BT,Bhutan,SEARO,3,24,0,0
2020-05-22,BT,Bhutan,SEARO,0,24,0,0
2020-05-23,BT,Bhutan,SEARO,3,27,0,0
2020-05-24,BT,Bhutan,SEARO,0,27,0,0
2020-05-25,BT,Bhutan,SEARO,0,27,0,0
2020-05-26,BT,Bhutan,SEARO,0,27,0,0
2020-05-27,BT,Bhutan,SEARO,1,28,0,0
2020-05-28,BT,Bhutan,SEARO,3,31,0,0
2020-05-29,BT,Bhutan,SEARO,2,33,0,0
2020-05-30,BT,Bhutan,SEARO,10,43,0,0
2020-05-31,BT,Bhutan,SEARO,0,43,0,0
2020-06-01,BT,Bhutan,SEARO,4,47,0,0
2020-06-02,BT,Bhutan,SEARO,0,47,0,0
2020-06-03,BT,Bhutan,SEARO,0,47,0,0
2020-06-04,BT,Bhutan,SEARO,1,48,0,0
2020-06-05,BT,Bhutan,SEARO,0,48,0,0
2020-06-06,BT,Bhutan,SEARO,0,48,0,0
2020-06-07,BT,Bhutan,SEARO,11,59,0,0
2020-06-08,BT,Bhutan,SEARO,0,59,0,0
2020-06-09,BT,Bhutan,SEARO,0,59,0,0
2020-06-10,BT,Bhutan,SEARO,3,62,0,0
2020-06-11,BT,Bhutan,SEARO,0,62,0,0
2020-06-12,BT,Bhutan,SEARO,0,62,0,0
2020-06-13,BT,Bhutan,SEARO,4,66,0,0
2020-06-14,BT,Bhutan,SEARO,0,66,0,0
2020-06-15,BT,Bhutan,SEARO,1,67,0,0
2020-06-16,BT,Bhutan,SEARO,0,67,0,0
2020-06-17,BT,Bhutan,SEARO,0,67,0,0
2020-06-18,BT,Bhutan,SEARO,0,67,0,0
2020-06-19,BT,Bhutan,SEARO,0,67,0,0
2020-06-20,BT,Bhutan,SEARO,1,68,0,0
2020-06-21,BT,Bhutan,SEARO,0,68,0,0
2020-06-22,BT,Bhutan,SEARO,1,69,0,0
2020-06-23,BT,Bhutan,SEARO,1,70,0,0
2020-06-24,BT,Bhutan,SEARO,0,70,0,0
2020-06-25,BT,Bhutan,SEARO,0,70,0,0
2020-06-26,BT,Bhutan,SEARO,0,70,0,0
2020-06-27,BT,Bhutan,SEARO,5,75,0,0
2020-06-28,BT,Bhutan,SEARO,1,76,0,0
2020-06-29,BT,Bhutan,SEARO,0,76,0,0
2020-06-30,BT,Bhutan,SEARO,1,77,0,0
2020-07-01,BT,Bhutan,SEARO,0,77,0,0
2020-07-02,BT,Bhutan,SEARO,0,77,0,0
2020-07-03,BT,Bhutan,SEARO,1,78,0,0
2020-07-04,BT,Bhutan,SEARO,0,78,0,0
2020-07-05,BT,Bhutan,SEARO,2,80,0,0
2020-07-06,BT,Bhutan,SEARO,0,80,0,0
2020-07-07,BT,Bhutan,SEARO,0,80,0,0
2020-07-08,BT,Bhutan,SEARO,0,80,0,0
2020-07-09,BT,Bhutan,SEARO,0,80,0,0
2020-07-10,BT,Bhutan,SEARO,2,82,0,0
2020-07-11,BT,Bhutan,SEARO,0,82,0,0
2020-07-12,BT,Bhutan,SEARO,2,84,0,0
2020-07-13,BT,Bhutan,SEARO,0,84,0,0
2020-07-14,BT,Bhutan,SEARO,0,84,0,0
2020-07-15,BT,Bhutan,SEARO,0,84,0,0
2020-07-16,BT,Bhutan,SEARO,2,86,0,0
2020-07-17,BT,Bhutan,SEARO,1,87,0,0
2020-07-18,BT,Bhutan,SEARO,0,87,0,0
2020-07-19,BT,Bhutan,SEARO,2,89,0,0
2020-07-20,BT,Bhutan,SEARO,1,90,0,0
2020-07-21,BT,Bhutan,SEARO,2,92,0,0
2020-07-22,BT,Bhutan,SEARO,0,92,0,0
2020-07-23,BT,Bhutan,SEARO,0,92,0,0
2020-07-24,BT,Bhutan,SEARO,0,92,0,0
2020-07-25,BT,Bhutan,SEARO,1,93,0,0
2020-07-26,BT,Bhutan,SEARO,2,95,0,0
2020-07-27,BT,Bhutan,SEARO,4,99,0,0
2020-07-28,BT,Bhutan,SEARO,0,99,0,0
2020-07-29,BT,Bhutan,SEARO,3,102,0,0
2020-07-30,BT,Bhutan,SEARO,0,102,0,0
2020-07-31,BT,Bhutan,SEARO,0,102,0,0
2020-08-01,BT,Bhutan,SEARO,0,102,0,0
2020-08-02,BT,Bhutan,SEARO,1,103,0,0
2020-08-03,BT,Bhutan,SEARO,0,103,0,0
2020-08-04,BT,Bhutan,SEARO,2,105,0,0
2020-08-05,BT,Bhutan,SEARO,0,105,0,0
2020-08-06,BT,Bhutan,SEARO,3,108,0,0
2020-08-07,BT,Bhutan,SEARO,0,108,0,0
2020-08-08,BT,Bhutan,SEARO,0,108,0,0
2020-08-09,BT,Bhutan,SEARO,2,110,0,0
2020-08-10,BT,Bhutan,SEARO,0,110,0,0
2020-08-11,BT,Bhutan,SEARO,3,113,0,0
2020-08-12,BT,Bhutan,SEARO,3,116,0,0
2020-08-13,BT,Bhutan,SEARO,12,128,0,0
2020-08-14,BT,Bhutan,SEARO,3,131,0,0
2020-08-15,BT,Bhutan,SEARO,2,133,0,0
2020-08-16,BT,Bhutan,SEARO,5,138,0,0
2020-08-17,BT,Bhutan,SEARO,3,141,0,0
2020-08-18,BT,Bhutan,SEARO,5,146,0,0
2020-08-19,BT,Bhutan,SEARO,1,147,0,0
2020-08-20,BT,Bhutan,SEARO,3,150,0,0
